timestep,q_value_mean,q_value_std,q_value_max,q_value_min,td_error_mean,td_error_std,buffer_size,exploration_rate,learning_rate,loss
16000,2.7070040702819824,0.2171952873468399,2.8811542987823486,1.2282358407974243,0.02230704203248024,0.036121319979429245,15999,0.9804012249999999,0.0002,0.0006313202029559761
17000,2.902306318283081,0.166700080037117,3.077364683151245,1.7307837009429932,0.020754395052790642,0.03839808329939842,16999,0.979176225,0.0002,0.0004102957173017785
18000,3.130317211151123,0.12262742221355438,3.27595591545105,2.3931050300598145,0.01993373967707157,0.040449824184179306,17999,0.9779512249999999,0.0002,0.000516446481924504
19000,3.333704948425293,0.09217716008424759,3.4687201976776123,2.8819961547851562,0.015636010095477104,0.027847666293382645,18999,0.9767262250000001,0.0002,0.0007350163068622351
20000,3.5172181129455566,0.15089285373687744,3.659717082977295,2.335350513458252,0.01722228154540062,0.025047961622476578,19999,0.9755012249999999,0.0002,0.0005248513261904009
21000,3.703535318374634,0.13888749480247498,3.849468469619751,2.5424985885620117,0.014859771355986595,0.027380600571632385,20999,0.974276225,0.0002,0.0007088791608111933
22000,3.897801637649536,0.14961691200733185,4.0772504806518555,3.0704891681671143,0.01870630867779255,0.02916914038360119,21999,0.9730512249999999,0.0002,0.0003523341874824837
23000,4.120012283325195,0.10720504820346832,4.276996612548828,3.435441017150879,0.011630425229668617,0.018747683614492416,22999,0.971826225,0.0002,0.000356357530108653
24000,4.29345703125,0.14881987869739532,4.478271484375,3.0168023109436035,0.020134268328547478,0.03315151110291481,23999,0.9706012249999999,0.0002,0.0022121992660686374
25000,4.426695346832275,0.1899207979440689,4.656426429748535,3.0152604579925537,0.01814449578523636,0.025292932987213135,24999,0.969376225,0.0002,0.0009031775989569724
26000,4.617427349090576,0.16668960452079773,4.83740758895874,3.6653714179992676,0.023298919200897217,0.039311882108449936,25999,0.9681512249999998,0.0002,0.0008549386402592063
27000,4.814220428466797,0.202141672372818,5.031026363372803,3.843102216720581,0.020162763074040413,0.03463713079690933,26999,0.966926225,0.0002,0.0007583680562674999
28000,4.993697643280029,0.16942673921585083,5.207619667053223,3.5548295974731445,0.02327919565141201,0.05200563371181488,27999,0.9657012249999999,0.0002,0.0005212707619648427
29000,5.137132167816162,0.18877506256103516,5.37550163269043,3.868147611618042,0.02529885806143284,0.03391672298312187,28999,0.964476225,0.0002,0.0006297788058873266
30000,5.310633182525635,0.19052833318710327,5.5662641525268555,4.131231307983398,0.01389070600271225,0.02432171441614628,29999,0.9632512249999998,0.0002,0.00083852608804591
31000,5.424158573150635,0.21214167773723602,5.737198352813721,4.543618202209473,0.02158254384994507,0.03508424013853073,30999,0.962026225,0.0002,0.0014209554065018892
32000,5.6037116050720215,0.22852234542369843,5.943000793457031,4.621277332305908,0.026247166097164154,0.05309643968939781,31999,0.9608012250000001,0.0002,0.00191959593212232
33000,5.765984058380127,0.23592008650302887,6.108616828918457,4.157721519470215,0.02883884683251381,0.07279413938522339,32999,0.959576225,0.0002,0.0005949192855041474
34000,5.910191535949707,0.24272464215755463,6.336706161499023,4.42879581451416,0.02193852886557579,0.02918686717748642,33999,0.9583512249999999,0.0002,0.4055361753271427
35000,6.071969509124756,0.18319076299667358,6.4503068923950195,5.39056921005249,0.02638585865497589,0.049747105687856674,34999,0.957126225,0.0002,0.0011787103430833668
36000,6.218108177185059,0.26544228196144104,6.724875450134277,4.80780553817749,0.02442602813243866,0.050828319042921066,35999,0.9559012250000001,0.0002,0.0005636434070765972
37000,6.363348960876465,0.2289261668920517,6.893833160400391,5.112796783447266,0.022738885134458542,0.03661520779132843,36999,0.954676225,0.0002,0.0008442221733275801
38000,6.515669345855713,0.27043724060058594,7.101767539978027,5.270315647125244,0.025677334517240524,0.046403948217630386,37999,0.9534512250000001,0.0002,0.0007788757357047871
39000,6.691626071929932,0.2450263500213623,7.221077919006348,5.320558071136475,0.02865283191204071,0.043455854058265686,38999,0.952226225,0.0002,0.0005910860054427758
40000,6.874027729034424,0.18687403202056885,7.3710150718688965,5.788008213043213,0.023722488433122635,0.031942419707775116,39999,0.9510012250000002,0.0002,0.0008147517801262438
41000,6.953525543212891,0.219478040933609,7.554764747619629,5.190343856811523,0.023120790719985962,0.059762950986623764,40999,0.949776225,0.0002,0.000408993277233094
42000,7.081770420074463,0.23850643634796143,7.6825337409973145,5.719480514526367,0.02208862081170082,0.03644360229372978,41999,0.9485512250000001,0.0002,0.0006295157945714891
43000,7.220834732055664,0.18823479115962982,7.761078834533691,6.620469570159912,0.021425358951091766,0.03688795119524002,42999,0.947326225,0.0002,0.00048106268513947725
44000,7.371756076812744,0.25029727816581726,7.904740333557129,6.220407009124756,0.01807720959186554,0.030684171244502068,43999,0.9461012250000002,0.0002,0.41091847472125664
45000,7.510715484619141,0.21428945660591125,8.012815475463867,6.437215328216553,0.02414124459028244,0.035191215574741364,44999,0.944876225,0.0002,0.0006443789170589298
46000,7.631292343139648,0.19018684327602386,8.1908597946167,6.572754859924316,0.018832121044397354,0.02797708287835121,45999,0.9436512250000001,0.0002,0.0007084860699251294
47000,7.7150349617004395,0.202476367354393,8.241846084594727,6.3725385665893555,0.023945733904838562,0.047013480216264725,46999,0.942426225,0.0002,0.0004564855189528316
48000,7.836845874786377,0.23644734919071198,8.36778450012207,6.1558966636657715,0.020761672407388687,0.032867323607206345,47999,0.9412012250000001,0.0002,0.000833718164358288
49000,7.925241947174072,0.18861667811870575,8.433030128479004,6.8811116218566895,0.017731837928295135,0.03327102214097977,48999,0.939976225,0.0002,0.0007191478507593274
50000,8.031305313110352,0.2607294023036957,8.587170600891113,6.319406032562256,0.01841804012656212,0.035934921354055405,49999,0.9387512250000001,0.0002,0.0004795563581865281
51000,8.114208221435547,0.33379194140434265,8.726644515991211,6.140998840332031,0.02628820762038231,0.055704496800899506,50999,0.9375262249999999,0.0002,0.0006148536485852674
52000,8.245283126831055,0.2363152801990509,8.873043060302734,7.310174942016602,0.024111762642860413,0.03959626704454422,51999,0.9363012250000001,0.0002,0.00045515078818425536
53000,8.33489990234375,0.2543758749961853,8.952875137329102,7.040860176086426,0.0363592691719532,0.06342115998268127,52999,0.935076225,0.0002,0.0018769362359307706
54000,8.416257858276367,0.28238627314567566,9.11690902709961,7.1136698722839355,0.03327153995633125,0.07895109802484512,53999,0.9338512250000002,0.0002,0.0005513739597517997
55000,8.539542198181152,0.2854664623737335,8.963418006896973,6.5734052658081055,0.1826106458902359,1.7659615278244019,54999,0.9326262249999999,0.0002,0.0010654143989086151
56000,8.69140625,0.2890034019947052,9.359941482543945,6.9302849769592285,0.023275598883628845,0.049662034958601,55999,0.9314012250000001,0.0002,0.0007935342146083713
57000,8.811116218566895,0.27447402477264404,9.495073318481445,7.377130031585693,0.025760356336832047,0.045493558049201965,56999,0.930176225,0.0002,0.0010973275639116764
58000,8.945735931396484,0.30742156505584717,9.636269569396973,6.989772796630859,0.02523890510201454,0.054265499114990234,57999,0.9289512250000002,0.0002,0.0011331908171996474
59000,9.080899238586426,0.2763707637786865,9.771259307861328,8.014721870422363,0.02297096699476242,0.03409554436802864,58999,0.927726225,0.0002,0.0007466462848242372
60000,9.101572036743164,0.3594306707382202,9.660957336425781,6.685939311981201,0.034224797040224075,0.06545917689800262,59999,0.9265012250000001,0.0002,0.0011494278442114592
61000,9.19615364074707,0.4138019382953644,10.023619651794434,6.260319709777832,0.0252281092107296,0.03984203189611435,60999,0.925276225,0.0002,0.0013259921106509864
62000,9.30533218383789,0.3430778980255127,9.934324264526367,6.926024913787842,0.032335441559553146,0.06908976286649704,61999,0.9240512250000001,0.0002,0.0017913537449203432
63000,9.381195068359375,0.3764439821243286,10.188539505004883,6.9128804206848145,0.031068824231624603,0.06954509764909744,62999,0.922826225,0.0002,0.0017703429621178657
64000,9.507789611816406,0.31768128275871277,10.174417495727539,7.808290958404541,0.033102016896009445,0.05304495990276337,63999,0.9216012250000001,0.0002,0.0007521272200392559
65000,9.58012866973877,0.4363497495651245,10.399558067321777,6.410963535308838,0.03217601776123047,0.054475679993629456,64999,0.9203762249999999,0.0002,0.0006480520532932132
66000,9.706043243408203,0.31344476342201233,10.250818252563477,7.866036415100098,0.018371153622865677,0.029845668002963066,65999,0.9191512250000001,0.0002,0.0011541005223989487
67000,9.844443321228027,0.2876371443271637,10.513440132141113,8.472439765930176,0.026563867926597595,0.04751109331846237,66999,0.917926225,0.0002,0.00099899125052616
68000,9.903501510620117,0.3366954028606415,10.60168170928955,8.019621849060059,0.03302943706512451,0.05855729803442955,67999,0.9167012250000001,0.0002,0.0019776365952566266
69000,9.959757804870605,0.29312998056411743,10.561375617980957,9.02320384979248,0.03421073406934738,0.0637887492775917,68999,0.9154762249999999,0.0002,0.0018780834507197142
70000,10.019010543823242,0.37337377667427063,10.782258987426758,7.490899085998535,0.034147292375564575,0.0514160618185997,69999,0.9142512250000001,0.0002,0.003619226161390543
71000,10.128900527954102,0.323222279548645,10.869216918945312,8.226527214050293,0.02497503161430359,0.037051498889923096,70999,0.913026225,0.0002,0.001736215694108978
72000,10.16486930847168,0.31138718128204346,10.966594696044922,8.942161560058594,0.02947068214416504,0.06378747522830963,71999,0.911801225,0.0002,0.0016473790747113526
73000,10.219029426574707,0.2741101384162903,10.85754108428955,9.0169038772583,0.02166147530078888,0.034536805003881454,72999,0.910576225,0.0002,0.07705707801505923
74000,10.313791275024414,0.3934105634689331,11.17361068725586,8.747160911560059,0.031329989433288574,0.04619605466723442,73999,0.9093512250000001,0.0002,0.0016342425951734185
75000,10.367400169372559,0.33081313967704773,11.168108940124512,8.277508735656738,0.1927204430103302,1.775017499923706,74999,0.908126225,0.0002,0.0031923989299684763
76000,10.395214080810547,0.3921729624271393,10.925710678100586,7.690314769744873,0.028314024209976196,0.06826522201299667,75999,0.9069012250000001,0.0002,0.003093747713137418
77000,10.51934814453125,0.33063212037086487,11.266658782958984,8.345499992370605,0.024471737444400787,0.048568304628133774,76999,0.9056762249999999,0.0002,0.0013538094935938716
78000,10.551656723022461,0.2933870851993561,11.21417236328125,8.597269058227539,0.030612841248512268,0.06616027653217316,77999,0.9044512250000001,0.0002,0.0019227795419283211
79000,10.60820484161377,0.27516523003578186,11.3732328414917,9.65616512298584,0.03216666728258133,0.03876838833093643,78999,0.9032262249999999,0.0002,0.001833190384786576
80000,10.65893840789795,0.3151772618293762,11.407980918884277,9.4702730178833,0.030838005244731903,0.06613137573003769,79999,0.9020012250000001,0.0002,0.001702256966382265
81000,10.68147087097168,0.323220431804657,11.375330924987793,8.81934642791748,0.02779047191143036,0.053837258368730545,80999,0.900776225,0.0002,0.0011891198810189962
82000,10.763498306274414,0.3032175898551941,11.540283203125,8.70234203338623,0.024854786694049835,0.05569041520357132,81999,0.8995512250000001,0.0002,0.0023867732961662114
83000,10.842569351196289,0.2569466233253479,11.511359214782715,9.645679473876953,0.02554219216108322,0.04261148348450661,82999,0.8983262249999999,0.0002,0.0011737430468201637
84000,10.854355812072754,0.41729581356048584,11.662946701049805,7.606773376464844,0.02789578214287758,0.052768394351005554,83999,0.8971012250000001,0.0002,0.11511172354221344
85000,10.938009262084961,0.395085871219635,11.701074600219727,8.504684448242188,0.026698999106884003,0.044504325836896896,84999,0.895876225,0.0002,0.0020320287439972162
86000,11.00727653503418,0.35672250390052795,11.782456398010254,9.134299278259277,0.029011748731136322,0.05112459883093834,85999,0.894651225,0.0002,0.0014422984677366912
87000,11.080631256103516,0.34828895330429077,11.848321914672852,9.329535484313965,0.04216616600751877,0.07111933082342148,86999,0.8934262249999999,0.0002,0.002281109686009586
88000,11.13819694519043,0.39370203018188477,11.93150806427002,8.459480285644531,0.03843121975660324,0.07430673390626907,87999,0.8922012250000001,0.0002,0.0006948909431230277
89000,11.228568077087402,0.27311357855796814,11.93086051940918,9.849197387695312,0.03310294449329376,0.0501093715429306,88999,0.890976225,0.0002,0.0023764839861541986
90000,11.290975570678711,0.29308995604515076,12.009485244750977,9.938294410705566,0.023061223328113556,0.03485522419214249,89999,0.8897512250000001,0.0002,0.0014637422282248735
91000,11.345807075500488,0.3518696427345276,12.051887512207031,9.419538497924805,0.023967400193214417,0.050639476627111435,90999,0.8885262249999999,0.0002,0.0009953976841643453
92000,11.345500946044922,0.3366580903530121,12.128332138061523,9.544222831726074,0.025763414800167084,0.04506984353065491,91999,0.8873012250000001,0.0002,0.0010600584791973233
93000,11.422745704650879,0.38780784606933594,12.19288158416748,9.435049057006836,0.030090123414993286,0.071604423224926,92999,0.8860762249999999,0.0002,0.0009911742235999554
94000,11.50186824798584,0.2826147675514221,12.23819351196289,10.446613311767578,0.028373271226882935,0.05061667785048485,93999,0.884851225,0.0002,0.0021688328706659377
95000,11.52639389038086,0.31333127617836,12.332961082458496,10.516236305236816,0.022629067301750183,0.038840506225824356,94999,0.883626225,0.0002,0.0011893930495716631
96000,11.56711483001709,0.29559895396232605,12.27704906463623,10.35153865814209,0.02459251880645752,0.034263014793395996,95999,0.8824012250000001,0.0002,0.0019059423357248306
97000,11.54313850402832,0.4454308748245239,12.371063232421875,9.521286010742188,0.0427309051156044,0.10090494155883789,96999,0.8811762249999999,0.0002,0.0011484228307381272
98000,11.71618938446045,0.3263551890850067,12.490662574768066,10.130271911621094,0.026162095367908478,0.031071798875927925,97999,0.8799512250000001,0.0002,0.0017053831252269447
99000,11.718195915222168,0.38029611110687256,12.560650825500488,10.184494972229004,0.02500925213098526,0.041032709181308746,98999,0.878726225,0.0002,0.0014691779506392777
100000,11.766335487365723,0.42870816588401794,12.613675117492676,8.948155403137207,0.027605876326560974,0.043117742985486984,99999,0.877501225,0.0002,0.0011270627728663385
101000,11.836160659790039,0.29197219014167786,12.557045936584473,10.822630882263184,0.024847857654094696,0.038118936121463776,100999,0.8762762249999999,0.0002,0.003307711100205779
102000,11.7599515914917,0.4578964412212372,12.329079627990723,9.825071334838867,0.03477362543344498,0.05854624882340431,101999,0.8750512250000001,0.0002,0.0022422708570957184
103000,11.914921760559082,0.3949665129184723,12.666213035583496,9.825275421142578,0.032057300209999084,0.06653433293104172,102999,0.873826225,0.0002,0.001945088617503643
104000,11.950887680053711,0.37760287523269653,12.666955947875977,10.377339363098145,0.03895338624715805,0.05814187973737717,103999,0.872601225,0.0002,0.0020187374320812523
105000,11.975107192993164,0.32603877782821655,12.557347297668457,10.668774604797363,0.03711879998445511,0.07257554680109024,104999,0.8713762249999999,0.0002,0.0021377771627157927
106000,12.029818534851074,0.396251380443573,12.786160469055176,10.381464004516602,0.02648034691810608,0.05092215538024902,105999,0.8701512250000001,0.0002,0.0016894316067919135
107000,12.087069511413574,0.40617141127586365,12.804142951965332,10.104726791381836,0.03542831540107727,0.05235332250595093,106999,0.8689262249999999,0.0002,0.0010786333004944026
108000,12.121386528015137,0.41061240434646606,12.924659729003906,10.596490859985352,0.1919553279876709,1.7506370544433594,107999,0.867701225,0.0002,0.0023002434172667563
109000,12.180950164794922,0.3807935118675232,12.894233703613281,10.145219802856445,0.03256780654191971,0.06003846600651741,108999,0.866476225,0.0002,0.0018424688605591655
110000,12.151742935180664,0.4393085539340973,12.651681900024414,9.484339714050293,0.03772041201591492,0.08778917044401169,109999,0.8652512250000001,0.0002,0.0032339015451725572
111000,12.219280242919922,0.3772910535335541,12.85041618347168,10.552116394042969,0.031899720430374146,0.05934951826930046,110999,0.8640262249999999,0.0002,0.0028712613275274634
112000,12.243536949157715,0.5038142800331116,12.961474418640137,9.684112548828125,0.038808874785900116,0.0533008947968483,111999,0.8628012250000001,0.0002,0.003022401127964258
113000,12.342252731323242,0.36523428559303284,12.821606636047363,10.383275985717773,0.028615117073059082,0.06734360754489899,112999,0.8615762249999999,0.0002,0.002710546017624438
114000,12.286703109741211,0.38881537318229675,12.888071060180664,10.628226280212402,0.04204053431749344,0.0898260772228241,113999,0.860351225,0.0002,0.005486852489411831
115000,12.372803688049316,0.41060489416122437,13.045376777648926,10.441472053527832,0.040412597358226776,0.10126961767673492,114999,0.8591262249999999,0.0002,0.002001705812290311
116000,12.42585563659668,0.41063910722732544,13.071208000183105,9.887681007385254,0.032709307968616486,0.049399055540561676,115999,0.857901225,0.0002,0.004052647855132818
117000,12.435544967651367,0.40405556559562683,13.11570930480957,10.319052696228027,0.03890664875507355,0.0800715759396553,116999,0.856676225,0.0002,0.002555108512751758
118000,12.437280654907227,0.4567902386188507,13.177338600158691,10.205355644226074,0.03573498874902725,0.061842840164899826,117999,0.855451225,0.0002,0.0034174585016444325
119000,12.50894832611084,0.37711620330810547,13.136861801147461,10.653142929077148,0.037303775548934937,0.07033561170101166,118999,0.8542262249999999,0.0002,0.002330015937332064
120000,12.500567436218262,0.4735451340675354,13.049680709838867,10.534482955932617,0.042017728090286255,0.08214857429265976,119999,0.8530012250000001,0.0002,0.002058773417957127
121000,12.570918083190918,0.41711410880088806,13.215829849243164,10.938094139099121,0.042328812181949615,0.07471171021461487,120999,0.8517762249999999,0.0002,0.0035486354026943445
122000,12.59652328491211,0.4343075752258301,13.206425666809082,9.565247535705566,0.04219458997249603,0.13079148530960083,121999,0.850551225,0.0002,0.003216310404241085
123000,12.621896743774414,0.41815420985221863,13.203689575195312,9.636102676391602,0.048026494681835175,0.1412452757358551,122999,0.8493262249999999,0.0002,0.002753141918219626
124000,12.597570419311523,0.4115215837955475,13.223075866699219,10.766642570495605,0.04211214929819107,0.06307896226644516,123999,0.8481012250000001,0.0002,0.0025172370951622725
125000,12.666086196899414,0.38067513704299927,13.249370574951172,10.774696350097656,0.030387453734874725,0.04679747670888901,124999,0.8468762249999999,0.0002,0.07881601073313504
126000,12.644017219543457,0.37599942088127136,13.22282600402832,10.693717956542969,0.04130330681800842,0.081478551030159,125999,0.8456512250000001,0.0002,0.002695708186365664
127000,12.623604774475098,0.34593191742897034,13.244626998901367,10.712028503417969,0.04054882377386093,0.04741230979561806,126999,0.8444262249999999,0.0002,0.0033248980762436986
128000,12.681089401245117,0.41594839096069336,13.314956665039062,10.974151611328125,0.190143883228302,1.7602177858352661,127999,0.843201225,0.0002,0.0024371688487008214
129000,12.719532012939453,0.3923085033893585,13.363396644592285,11.200950622558594,0.03339311480522156,0.0649942085146904,128999,0.8419762249999999,0.0002,0.07898265682160854
130000,12.728330612182617,0.33386194705963135,13.441213607788086,11.233235359191895,0.03552669286727905,0.07158923149108887,129999,0.840751225,0.0002,0.002524946699850261
131000,12.689226150512695,0.44000089168548584,13.33703899383545,11.031578063964844,0.042370155453681946,0.07282967865467072,130999,0.839526225,0.0002,0.0014072270132601261
132000,12.797452926635742,0.48962491750717163,13.404337882995605,10.675457000732422,0.05013229697942734,0.08789943158626556,131999,0.838301225,0.0002,0.0028571527218446136
133000,12.937865257263184,0.3423924148082733,13.780875205993652,10.923157691955566,0.03424284607172012,0.07057299464941025,132999,0.8370762249999999,0.0002,0.003382709575816989
134000,12.861054420471191,0.46952858567237854,13.840261459350586,10.976268768310547,0.05357985943555832,0.1350698322057724,133999,0.8358512250000001,0.0002,0.004114823415875435
135000,12.938539505004883,0.5025728940963745,13.54355239868164,10.48582649230957,0.03669753670692444,0.05669187381863594,134999,0.8346262249999998,0.0002,0.004288852214813232
136000,12.902963638305664,0.5423561334609985,13.57335376739502,10.44318675994873,0.04689887911081314,0.0990920439362526,135999,0.833401225,0.0002,0.0013783611357212067
137000,12.971996307373047,0.48269736766815186,13.601807594299316,10.58132266998291,0.04376737028360367,0.07313764095306396,136999,0.8321762249999999,0.0002,0.0023252913961187005
138000,12.983792304992676,0.40291571617126465,13.759241104125977,11.395137786865234,0.056188568472862244,0.08334562927484512,137999,0.830951225,0.0002,0.002765919896773994
139000,12.86228084564209,0.5653350353240967,13.633119583129883,10.449047088623047,0.03535144776105881,0.07309159636497498,138999,0.8297262249999999,0.0002,0.002845976850949228
140000,12.944363594055176,0.6051703095436096,13.95643424987793,10.219732284545898,0.04552718997001648,0.10119948536157608,139999,0.828501225,0.0002,0.002002653549425304
141000,13.058892250061035,0.45432206988334656,13.753764152526855,10.803999900817871,0.03135433793067932,0.052998900413513184,140999,0.8272762249999999,0.0002,0.0036260142223909497
142000,12.994989395141602,0.5461701154708862,14.045456886291504,11.10400676727295,0.0430530309677124,0.06922543793916702,141999,0.8260512250000001,0.0002,0.0057003002148121595
143000,13.08360481262207,0.4784124195575714,13.722999572753906,10.11648178100586,0.04309666156768799,0.12312572449445724,142999,0.8248262249999999,0.0002,0.0023350733099505305
144000,13.087693214416504,0.5186872482299805,14.038692474365234,10.902029991149902,0.21015037596225739,1.7757902145385742,143999,0.823601225,0.0002,0.004480257630348206
145000,13.109225273132324,0.4692939519882202,14.288765907287598,11.615623474121094,0.0337870717048645,0.04785618558526039,144999,0.8223762250000002,0.0002,0.0035086491843685508
146000,13.11997127532959,0.492709219455719,14.040871620178223,11.029644966125488,0.0528687909245491,0.113560251891613,145999,0.821151225,0.0002,0.008697067620232701
147000,13.144804954528809,0.47558265924453735,13.887928009033203,10.677186965942383,0.02734975516796112,0.04525366425514221,146999,0.8199262249999999,0.0002,0.002948350040242076
148000,13.067317962646484,0.5712422132492065,13.94366455078125,10.888504981994629,0.030475251376628876,0.05800655856728554,147999,0.8187012250000001,0.0002,0.07957127457484603
149000,13.204288482666016,0.4384763240814209,13.933623313903809,10.945513725280762,0.042287759482860565,0.0879644826054573,148999,0.8174762250000002,0.0002,0.00554051180370152
150000,13.187292098999023,0.5072240829467773,14.158145904541016,11.18056583404541,0.04823405295610428,0.11386395990848541,149999,0.816251225,0.0002,0.0038851177087053657
151000,13.151561737060547,0.5238179564476013,13.983392715454102,11.26638412475586,0.05521529167890549,0.09671150892972946,150999,0.8150262249999999,0.0002,0.004311122000217438
152000,13.257590293884277,0.4636685848236084,14.153056144714355,11.71268081665039,0.03647640347480774,0.10869912803173065,151999,0.813801225,0.0002,0.07727033109404147
153000,13.222423553466797,0.44922029972076416,14.036039352416992,11.015908241271973,0.032814934849739075,0.04988817125558853,152999,0.8125762250000002,0.0002,0.0028568743146024644
154000,13.207205772399902,0.5241860151290894,14.211219787597656,10.843982696533203,0.041916318237781525,0.07184632122516632,153999,0.811351225,0.0002,0.0074478681199252605
155000,13.251361846923828,0.549561083316803,14.245573043823242,11.349329948425293,0.05033785104751587,0.09164103120565414,154999,0.8101262249999999,0.0002,0.0025662402040325105
156000,13.399199485778809,0.44111117720603943,14.396288871765137,11.455947875976562,0.040395721793174744,0.07787783443927765,155999,0.8089012250000001,0.0002,0.07920132321305573
157000,13.397019386291504,0.447593092918396,14.286813735961914,11.515625,0.03170982003211975,0.05969822406768799,156999,0.8076762250000001,0.0002,0.003949234145693481
158000,13.435879707336426,0.4553235173225403,14.397332191467285,11.454473495483398,0.03373511880636215,0.05548426881432533,157999,0.806451225,0.0002,0.001832114765420556
159000,13.35671329498291,0.5496393442153931,14.382243156433105,11.193087577819824,0.030744902789592743,0.06741378456354141,158999,0.8052262249999999,0.0002,0.0023106063017621636
160000,13.326147079467773,0.5438754558563232,14.411073684692383,10.814606666564941,0.04532290995121002,0.09827583283185959,159999,0.8040012249999999,0.0002,0.0019277626415714622
161000,13.329499244689941,0.5072010159492493,14.670198440551758,11.542703628540039,0.0474783256649971,0.08933151513338089,160999,0.8027762250000001,0.0002,0.0018710321164689958
162000,13.295963287353516,0.6500157117843628,14.691488265991211,11.042338371276855,0.04387209564447403,0.09036742150783539,161999,0.801551225,0.0002,0.0028375538531690836
163000,13.414236068725586,0.5187767744064331,14.4506254196167,11.08012580871582,0.039878107607364655,0.07403630763292313,162999,0.8003262249999998,0.0002,0.07971973484382033
164000,13.441896438598633,0.6548070907592773,14.428168296813965,10.77195930480957,0.033278241753578186,0.05894772335886955,163999,0.799101225,0.0002,0.004165606340393424
165000,13.444296836853027,0.5463156700134277,14.472879409790039,11.493218421936035,0.03612787276506424,0.05912630632519722,164999,0.7978762250000002,0.0002,0.0026313831913284957
166000,13.413458824157715,0.596811830997467,14.880342483520508,11.317425727844238,0.05998701602220535,0.09449081122875214,165999,0.796651225,0.0002,0.0038042443338781595
167000,13.46096420288086,0.6214685440063477,14.605523109436035,10.942146301269531,0.05414765328168869,0.11363029479980469,166999,0.7954262249999998,0.0002,0.006306877359747887
168000,13.562090873718262,0.6192836761474609,15.122076034545898,11.023171424865723,0.03716301918029785,0.05543457344174385,167999,0.794201225,0.0002,0.002178718277718872
169000,13.552603721618652,0.6231841444969177,15.098465919494629,10.659587860107422,0.053053297102451324,0.10784686356782913,168999,0.7929762250000001,0.0002,0.0026959975948557258
170000,13.647199630737305,0.5033006072044373,14.502289772033691,11.697166442871094,0.04211670160293579,0.07926725596189499,169999,0.7917512250000001,0.0002,0.003241971950046718
171000,13.69149398803711,0.5544864535331726,15.045487403869629,11.633272171020508,0.04638568311929703,0.07738719880580902,170999,0.7905262249999999,0.0002,0.0039251879788935184
172000,13.605046272277832,0.6001436710357666,14.972124099731445,11.120965957641602,0.05255568027496338,0.10502437502145767,171999,0.789301225,0.0002,0.07933155330829322
173000,13.584229469299316,0.6004747748374939,14.638313293457031,11.172687530517578,0.053055331110954285,0.0926828607916832,172999,0.7880762250000002,0.0002,0.0034207612625323236
174000,13.626908302307129,0.6013931632041931,14.74047565460205,11.202290534973145,0.03598618507385254,0.057695601135492325,173999,0.7868512249999999,0.0002,0.003116109874099493
